Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Rbx1,4857.278889721792,-0.019031358117134054,0.14932987506355852,-0.1274450816290701,0.8985881371357612,0.9997848138857074
Chpf2,5161.438751301803,-0.019069741402709305,0.1060986401021805,-0.1797359644227654,0.8573598576750696,0.9997848138857074
Pnpla2,6024.762368282352,-0.019071381621527633,0.15485952798997432,-0.12315278155027261,0.9019861157132616,0.9997848138857074
Clic1,22320.621039318976,-0.019090430267533334,0.09273801459951761,-0.20585334234266253,0.8369054722280505,0.9997848138857074
Pafah1b1,17120.238597403844,-0.019137597854854943,0.08494035462043782,-0.22530630982614444,0.8217409913286392,0.9997848138857074
Bccip,4885.074506263063,-0.019141673417813854,0.09636997623014071,-0.19862693928762326,0.842554578963944,0.9997848138857074
Nup210l,425.7951018365836,-0.019141950983591744,0.1781672154843742,-0.10743812171925958,0.9144414127580281,0.9997848138857074
Dctn5,5731.323895236962,-0.01917894932996251,0.1183010271781482,-0.16211988845271094,0.8712114446548992,0.9997848138857074
Nsun3,726.7498277209462,-0.0191916291404903,0.10310455699454611,-0.1861375452251395,0.852336899544985,0.9997848138857074
Fam69a,2664.068608918003,-0.01920584659496532,0.08329422714308862,-0.23057836363583972,0.8176423780211025,0.9997848138857074
Siah1b,250.25314115776177,-0.01921699411940213,0.17254296842308423,-0.11137512177419526,0.9113188872542478,0.9997848138857074
Tyk2,13309.1030342723,-0.01922947495682785,0.07651818672209813,-0.2513059415099085,0.801577581878627,0.9997848138857074
Shisa5,200812.4940708517,-0.019238525694585742,0.08776144104112743,-0.2192138764627855,0.8264834465066502,0.9997848138857074
Dennd6b,5628.22099775127,-0.019259427921651796,0.07094789864691797,-0.27145875056143665,0.7860382212334596,0.9997848138857074
Atr,5611.557289116676,-0.019266086892706452,0.17296677626724108,-0.11138605522102998,0.9113102175694252,0.9997848138857074
Tram2,278.21882060176074,-0.019287541245142367,0.274716167541458,-0.07020897757039234,0.9440273288927038,0.9997848138857074
Aggf1,5506.340042715833,-0.019314489007585048,0.12779487023730848,-0.15113665338615734,0.8798679193627221,0.9997848138857074
Ncor1,38953.762879752474,-0.01931947217195,0.08260091842453698,-0.23388931431313312,0.8150709091030387,0.9997848138857074
Stard7,8484.858608088723,-0.01934549288284504,0.05328295090913584,-0.3630709739750559,0.7165518666971975,0.9997848138857074
Prpf40a,6830.562195499563,-0.019432500497739164,0.13508357786397873,-0.1438553879384699,0.8856146644379718,0.9997848138857074
Btg1,90500.08998647163,-0.01944607990948478,0.15993705073044484,-0.12158583530628478,0.9032270320407556,0.9997848138857074
Hectd1,23808.8586579626,-0.019448661240526074,0.09079433671672252,-0.21420566462427845,0.830386678873781,0.9997848138857074
Pcp2,13.490663343582353,-0.019467014179435173,0.6543727771022696,-0.029749119860456454,0.9762671372548246,0.9997848138857074
Rasa2,5641.902966862694,-0.019478300384686394,0.11299460678295967,-0.17238256709101493,0.8631367764700049,0.9997848138857074
Dcaf4,2708.5713367751196,-0.019483339915642432,0.06273052780635585,-0.31058785246931053,0.7561139631086122,0.9997848138857074
Atp6v1a,3033.101636517387,-0.01948424078845336,0.10935490832285419,-0.17817435986438782,0.8585860453804417,0.9997848138857074
Gde1,3431.5713518246116,-0.019528470028757884,0.08046705945033365,-0.24268899798446544,0.8082463310354839,0.9997848138857074
9330179D12Rik,123.48810883533855,-0.01955944083850272,0.19970779011939294,-0.09794029980908275,0.9219796991785377,0.9997848138857074
Gmppb,1081.5609731173624,-0.019588730489710757,0.09111552388872957,-0.21498784898205214,0.8297767921730492,0.9997848138857074
Asrgl1,1800.6267627352545,-0.01959281998678822,0.07929625544795249,-0.24708379829673444,0.8048433721562771,0.9997848138857074
Snupn,696.8216992500417,-0.01959719772048475,0.09544037615969456,-0.20533445601360534,0.8373108255355204,0.9997848138857074
Csnk1e,3640.2905933648885,-0.019612407259535954,0.136007851598207,-0.14420055187309866,0.8853421051689512,0.9997848138857074
Camta2,8834.20286015278,-0.0196333917421228,0.1376929694575759,-0.14258819327861164,0.8866154225943368,0.9997848138857074
Pskh1,4572.349324826125,-0.019635297246921892,0.07335007757502404,-0.26769293088802104,0.7889356916284649,0.9997848138857074
Senp1,6770.273930053944,-0.019663428822100502,0.07562446891691509,-0.2600141079166288,0.7948528912388025,0.9997848138857074
Brap,9434.831029621153,-0.019667586782190084,0.08965445693458635,-0.21937098784213196,0.8263610679654896,0.9997848138857074
Hsp90b1,25034.354052231753,-0.019680101770618665,0.08757643742909291,-0.22471914076834704,0.8221977732367609,0.9997848138857074
Exosc1,2625.547064629361,-0.01970010965365731,0.08921359869582482,-0.2208195829071434,0.8252329149872606,0.9997848138857074
Ung,1712.729804862663,-0.019708020219108297,0.08186947206106314,-0.24072489687497775,0.8097683413887228,0.9997848138857074
Eif2ak1,4517.091988155562,-0.01971226459190815,0.07974884723452587,-0.24717930447242967,0.8047694610904341,0.9997848138857074
Dhx33,5154.061020166153,-0.019785846770943503,0.049766109438048996,-0.3975767242881178,0.690942220515588,0.9997848138857074
Gpr3,87.80285523335016,-0.01983573630580005,0.5475197317412783,-0.03622834969383918,0.9711002810355152,0.9997848138857074
Slc25a27,1087.474639678352,-0.01984424630992334,0.1435995076415735,-0.13819160410671374,0.8900889903870909,0.9997848138857074
Fam120a,19449.06241391123,-0.01989479932448093,0.06986366482392356,-0.28476604218546964,0.7758233899205055,0.9997848138857074
Esf1,2731.6005379712406,-0.019949544956413927,0.10527771726837568,-0.18949446733878378,0.8497052909696591,0.9997848138857074
Lin9,1380.590993046827,-0.01996583090437279,0.13755585010985605,-0.14514708671734067,0.88459474207427,0.9997848138857074
Calr,38833.146728242835,-0.01998211201046006,0.0741863501538219,-0.26935025067317764,0.7876601660283282,0.9997848138857074
Selo,2262.931145619993,-0.01999887998624965,0.0844046941743244,-0.23694037614715074,0.8127030460603835,0.9997848138857074
Suv39h2,394.07632252230536,-0.020007299886037895,0.2557660465665528,-0.07822500349291596,0.9376490730436724,0.9997848138857074
Rapgef6,43749.87170354756,-0.02001972161915404,0.06909953079932922,-0.28972297478101516,0.7720281784782065,0.9997848138857074
Cwc15,6236.960577151892,-0.020100675947441332,0.10382631090806704,-0.19359905761497648,0.8464898361457253,0.9997848138857074
Crb3,60.00903710305896,-0.020148766807336224,0.2818868591525597,-0.07147820536193045,0.9430171697851021,0.9997848138857074
4831440E17Rik,318.52331166499005,-0.020178285587184187,0.23151080695367485,-0.087159151888844,0.930545007815866,0.9997848138857074
Idi1,356.8343717768495,-0.020184855721321355,0.18329737668148438,-0.11012081071076403,0.9123135639684223,0.9997848138857074
Fkbp10,43.33488055769836,-0.020189012718047822,0.32779084330620456,-0.061591143042358666,0.9508884303808454,0.9997848138857074
Ern1,578.0676976222575,-0.02024195489598088,0.13938122546177495,-0.14522727023613521,0.8845314356393723,0.9997848138857074
Wdsub1,350.77000629438726,-0.02024492065913555,0.1514375943762707,-0.13368490659481713,0.8936517408139238,0.9997848138857074
BC005537,18109.031481968013,-0.02028195694224363,0.07249077980915866,-0.27978671212585243,0.7796411469146427,0.9997848138857074
Fbxo45,1682.938249911798,-0.020304186464398303,0.09177862800172357,-0.22123000644569452,0.8249133462764185,0.9997848138857074
Ogfod1,2372.7761909052365,-0.020325797800713,0.07615014162285655,-0.2669173998569714,0.7895327593804901,0.9997848138857074
Ddi2,1353.3118096615233,-0.02033253435664127,0.12994247853142357,-0.1564733456405814,0.8756599275371197,0.9997848138857074
Slc39a11,1983.2964383906217,-0.020353933861123795,0.10754408929989345,-0.189261297330489,0.8498880273355954,0.9997848138857074
Nfatc2,9611.246639428096,-0.02039593750499961,0.1805083646475678,-0.1129916474775089,0.910037177153322,0.9997848138857074
Med22,3996.8331492831953,-0.02044703392192158,0.09833545887445044,-0.20793144361107097,0.8352824972536491,0.9997848138857074
Rnasek,3135.6290676068925,-0.020475025889279776,0.1383544490395434,-0.14798964566313125,0.8823509398270233,0.9997848138857074
Fdps,2783.169332101916,-0.020495767697864493,0.09525934091828521,-0.2151575635553268,0.8296444754379138,0.9997848138857074
Mtpap,3499.1147647704047,-0.020514594154625945,0.12589711857133232,-0.16294728892466698,0.8705599371862369,0.9997848138857074
Ireb2,5593.3621099771035,-0.02052395594820398,0.15776188491439233,-0.13009451528384736,0.896491649413711,0.9997848138857074
Ctu1,1205.9361111795765,-0.020576534916355835,0.11385045915444911,-0.1807329989635069,0.8565771558699173,0.9997848138857074
Atp6v1g1,3426.9761451083077,-0.020594197292325502,0.14618469039184828,-0.14087793487213146,0.8879663737055354,0.9997848138857074
Ssc5d,120.21605465836012,-0.020610434303056546,0.23248295993661547,-0.08865352673019909,0.9293572673359234,0.9997848138857074
Cox5b,6678.829736730363,-0.02061678309811393,0.10132771555723416,-0.20346637624992842,0.8387705238521217,0.9997848138857074
Cox20,2605.490579558508,-0.02065090985875229,0.24263146200670946,-0.08511225085138066,0.932172150878842,0.9997848138857074
Icam2,6576.682502933044,-0.02068451822260673,0.1289668618166136,-0.1603863033592257,0.8725767782865096,0.9997848138857074
Bdh1,5140.885557908759,-0.02069033466593511,0.057061374388911935,-0.3625979024780661,0.7169052773693624,0.9997848138857074
Sec61a1,16975.26421622798,-0.0207038325203289,0.07236327492672852,-0.2861096673871184,0.774794127417604,0.9997848138857074
Ehmt1,7989.665211504146,-0.020714866105378413,0.0558376332674743,-0.37098395639639203,0.710649481352772,0.9997848138857074
Gys1,1186.4792318548805,-0.020725220275473015,0.10718627812241383,-0.193357028889495,0.8466793663095753,0.9997848138857074
Tomm22,6948.835677952473,-0.02077309548527756,0.14026273690676708,-0.14810131288886427,0.8822628133373935,0.9997848138857074
Akirin2,3162.8177987159097,-0.020808421434667837,0.0768126006815636,-0.2708985407346353,0.7864690674027435,0.9997848138857074
Acot8,1589.8738396637596,-0.02082195223416002,0.10435213231340495,-0.19953547448004813,0.8418438966068829,0.9997848138857074
Ubr7,4559.444232172973,-0.020882335312151296,0.07651475903812233,-0.27291904953588086,0.7849154427992118,0.9997848138857074
Kcnk12,6.346976713858172,-0.02089090900220318,0.7505111936971638,-0.027835572843744688,0.9777932939206248,0.9997848138857074
Csnk1g2,22087.705380254803,-0.02089236483847146,0.09091232238570128,-0.22980784441777077,0.8182410888877321,0.9997848138857074
Hmox1,133.426968181442,-0.021002647054485388,0.40497023795191683,-0.05186219896233235,0.9586384945778695,0.9997848138857074
Xpa,1422.9535195698613,-0.021056058286937417,0.09264944090663088,-0.22726589692167742,0.8202169896164253,0.9997848138857074
Ubxn4,8154.465711757344,-0.021080076564983397,0.06999033830562867,-0.3011855218206328,0.7632730294679185,0.9997848138857074
Tbc1d10b,6749.85161309829,-0.021089356764954086,0.10071363206817932,-0.20939922761079047,0.8341365956767577,0.9997848138857074
Saal1,1647.4593054921475,-0.021105986635523016,0.08301382113834856,-0.254246658521457,0.7993050062777619,0.9997848138857074
Kbtbd3,310.7406018265945,-0.02116736798565812,0.3773796824926078,-0.056090375204745566,0.9552698113428232,0.9997848138857074
Pick1,2251.9425119366742,-0.021184903609506825,0.08460964761938873,-0.25038401891006334,0.8022903871589907,0.9997848138857074
Ube2b,8193.51361902832,-0.021227419928542646,0.12120373029745794,-0.17513833837000195,0.8609709341405422,0.9997848138857074
Man2b2,6036.144931522297,-0.021259457857093066,0.11546206980222085,-0.18412503684984308,0.853915365686278,0.9997848138857074
Trim23,1445.2561949079104,-0.02128546106411944,0.16970351061999558,-0.12542734670812078,0.9001852395212211,0.9997848138857074
Uba3,3613.31415662185,-0.021321607405117682,0.18743575887229533,-0.11375421388852822,0.90943263493128,0.9997848138857074
BC052040,496.62961442131297,-0.021349150152260573,0.12433278971023375,-0.17170973322497032,0.8636657334649356,0.9997848138857074
Prorsd1,808.9405558794276,-0.02137389583881814,0.15261499654285973,-0.14005108490642718,0.888619628170109,0.9997848138857074
Fam129b,40.411915118076635,-0.021447375843439108,0.4008060624513308,-0.05351060738020505,0.9573250792920387,0.9997848138857074
Mgea5,28945.72138615953,-0.021451900195156425,0.0764213613836061,-0.28070554890374255,0.7789362524004926,0.9997848138857074
Psmb7,5453.890148541658,-0.021493542953748647,0.11013810465782008,-0.19515083376934209,0.8452748679234067,0.9997848138857074
Prrc2a,58664.251362020004,-0.02149470882609069,0.14761582097969056,-0.14561250063465758,0.8842272990940588,0.9997848138857074
Stag1,6593.445281972099,-0.021503506669958733,0.13104805111410306,-0.16408871774243866,0.8696613033670567,0.9997848138857074
Sipa1l2,1770.199445140848,-0.02151477195894115,0.12146843990937055,-0.17712232062084315,0.8594123097915941,0.9997848138857074
Dynll1,6485.861873239462,-0.021532634686691244,0.15234133309583378,-0.14134466496460057,0.8875976662341706,0.9997848138857074
Lamtor2,3194.070889480152,-0.0215544270316464,0.12307991109459746,-0.17512546799842887,0.8609810469304278,0.9997848138857074
Mut,1725.7427673600898,-0.021570592331860844,0.11718638926266646,-0.1840707992419804,0.8539579138698716,0.9997848138857074
Ccdc47,7283.443335773864,-0.02161116177524282,0.10044675175222878,-0.21515042943898183,0.8296500374026828,0.9997848138857074
Hn1l,1283.221913002047,-0.021633343410514202,0.07533961227813568,-0.28714434221733337,0.7740018009059051,0.9997848138857074
Ints10,3144.6355954064998,-0.02164261031568993,0.0918952560864517,-0.23551390177670706,0.8138098902143375,0.9997848138857074
Pnkp,6673.919164286805,-0.021736416735697102,0.11181487894340424,-0.19439646083862522,0.8458654609054646,0.9997848138857074
Tbce,4036.506152383733,-0.02174733578419076,0.15549720991174673,-0.13985675882244816,0.8887731668757057,0.9997848138857074
Prcp,1021.1128794151305,-0.021747908130522225,0.09325868776333879,-0.2331998085337805,0.8156062545194359,0.9997848138857074
Kcnab2,29022.48983946098,-0.021750465466977596,0.11325242964523427,-0.19205296994608775,0.8477007136066746,0.9997848138857074
Agtpbp1,3456.707093529027,-0.021801137319091442,0.12559484981764052,-0.173583051779161,0.8621931525245242,0.9997848138857074
Ankrd40,6409.944112717042,-0.0218162640665981,0.07049158112032088,-0.3094875121237569,0.7569507100924876,0.9997848138857074
N4bp2l1,3464.271879578907,-0.021824506814594465,0.11177185093866432,-0.19525942025037085,0.8451898635215458,0.9997848138857074
Zfr,6658.8535140314025,-0.021846260750010667,0.09639854416581775,-0.22662438462174617,0.8207158293855396,0.9997848138857074
Nufip2,8599.505834373396,-0.021849739140492312,0.10578438756148438,-0.20654975317404686,0.8363615050829338,0.9997848138857074
Glipr1,2371.500061211985,-0.02187503937986873,0.19130805928831915,-0.11434457837921505,0.9089646457739178,0.9997848138857074
Lyrm1,228.3080902754791,-0.02188480418874413,0.18648546675735955,-0.11735393952826866,0.9065795827167129,0.9997848138857074
Smg6,8019.643360023105,-0.022011350364038233,0.10515150973002475,-0.20932985575339919,0.8341907464993152,0.9997848138857074
Hsd3b7,464.38893388079606,-0.022011576398204183,0.18366540410155988,-0.11984606739564643,0.9046050884016524,0.9997848138857074
Mir3061,83.96779370945438,-0.02205457601958258,0.36368531326533315,-0.06064192095514253,0.9516443868456608,0.9997848138857074
D11Wsu47e,1286.9331741127496,-0.022107358685368336,0.10843640474051208,-0.20387395486111112,0.838451998618758,0.9997848138857074
Eif4g1,43080.670694980196,-0.022132675075159817,0.05830661319054229,-0.379591162375212,0.7042489220597037,0.9997848138857074
Poldip3,12655.463085552647,-0.022139794029777775,0.157001917647432,-0.14101607395328464,0.8878572440550236,0.9997848138857074
Pqbp1,6313.45454008311,-0.02217442111576483,0.09231788755696674,-0.24019636608432604,0.8101780306785922,0.9997848138857074
Wdr55,2566.6282866066613,-0.022190076025897294,0.13406998348732316,-0.1655111416344394,0.8685416810186445,0.9997848138857074
Baz1b,20818.056798257727,-0.02219747577348544,0.057115441466082495,-0.38864228663394323,0.6975407809081892,0.9997848138857074
Efcab14,2626.592523783639,-0.022204049266643096,0.07304960962822635,-0.3039584931342803,0.761159513559296,0.9997848138857074
Afg3l1,4876.5182532859,-0.022276163819794154,0.061458593889165414,-0.3624580780348969,0.7170097456021939,0.9997848138857074
Ascl5,3.528375665207025,-0.02227989579057154,1.0790261518125492,-0.020648151810913708,0.9835263290503699,1
Evi5l,557.9147875511886,-0.02231178426450049,0.11370560661521252,-0.19622413466387,0.8444347385193852,0.9997848138857074
Mospd2,783.2158030409846,-0.022323705121266926,0.164059270887525,-0.1360709760594481,0.8917651718400067,0.9997848138857074
Camta1,461.5460768413434,-0.02236143509535968,0.15197451661292885,-0.14713937305892597,0.8830220128677393,0.9997848138857074
2-Mar,6975.748953922772,-0.022405048333249303,0.09194019242963156,-0.24369155361946299,0.8074697154338759,0.9997848138857074
Acap2,7845.137150957844,-0.02242292587250608,0.09014504361307406,-0.24874274806223515,0.8035597796720781,0.9997848138857074
Gins4,2113.84212138406,-0.02248603407115303,0.10782967449790617,-0.20853289389823448,0.8348129015127786,0.9997848138857074
Ankrd28,3433.133122017489,-0.022529327917669005,0.10298003477307335,-0.2187737454868276,0.8268262995294231,0.9997848138857074
Sgip1,114.49250893475778,-0.02262246258929163,0.5230566652150846,-0.04325050055521061,0.9655018491020061,0.9997848138857074
Med18,552.0329942623032,-0.022635882552868886,0.15509343928205,-0.14594996833943244,0.8839608848583126,0.9997848138857074
4933421O10Rik,355.60434229948333,-0.02263800213773127,0.16027371418367023,-0.14124588210259237,0.8876757006999489,0.9997848138857074
Cir1,1647.652748039696,-0.022641349256707542,0.11901962056518275,-0.19023207391513816,0.8491272786499499,0.9997848138857074
Praf2,1028.565635171866,-0.02269437048535821,0.09291179746188609,-0.24425714608166746,0.8070316708562749,0.9997848138857074
Zfp451,3566.521113295899,-0.022703057489159732,0.08211336241221422,-0.2764843238934604,0.7821760982972996,0.9997848138857074
Gtdc1,1083.131878053161,-0.022718792581379012,0.1305827217841513,-0.17398008152205913,0.8618811161326745,0.9997848138857074
Nrd1,16615.32500345663,-0.0227313902239776,0.07210068228979204,-0.31527288649799495,0.7525544694882756,0.9997848138857074
Arl8a,3040.544527832637,-0.02273613611399537,0.11827671465690925,-0.19222833657450777,0.8475633504176621,0.9997848138857074
Adsl,6836.303264919448,-0.022743254446933907,0.09933631715991821,-0.22895206000359672,0.8189061769983367,0.9997848138857074
Lrrc6,32.561964766794944,-0.02278348229074528,0.449292541692456,-0.05070968283809335,0.9595568607888642,0.9997848138857074
Eif2b4,4030.1680869237834,-0.02281842382930781,0.0747844282860421,-0.30512266192675674,0.7602727319467298,0.9997848138857074
Dusp19,486.42707018966985,-0.022861077786740167,0.1510748342776764,-0.15132287184721563,0.8797210279049241,0.9997848138857074
Mtmr6,6797.419120964987,-0.022871773303983316,0.11300317849336358,-0.20239938034421326,0.8396045127909096,0.9997848138857074
Gm20139,6.174157169263044,-0.0228824213613073,0.6921739713255546,-0.03305877179618022,0.9736277201055862,0.9997848138857074
Pet100,1341.8395126930022,-0.02304615447189858,0.15695461484293102,-0.14683323899052936,0.8832636481024523,0.9997848138857074
Ube3a,3404.0225875672913,-0.02305063943645772,0.17782680774362628,-0.12962409733908023,0.8968638371752728,0.9997848138857074
Gorab,819.420962901213,-0.023127040369169405,0.10902020099494536,-0.212135367189808,0.8320014285211689,0.9997848138857074
Pfkfb1,269.25169919598187,-0.023133554073273957,0.16092729803752254,-0.14375158444454858,0.8856966356863207,0.9997848138857074
Zfp157,1684.063721988354,-0.023138838530375766,0.12399512205249752,-0.18661087748741564,0.8519657375675663,0.9997848138857074
Sod2,2986.2810718493924,-0.023155808578745905,0.04264520725792356,-0.5429873617144517,0.5871385041324995,0.9943436726813902
Kctd9,1415.2653472578452,-0.02316121672837984,0.09143866270022677,-0.2532978506511163,0.8000380568968479,0.9997848138857074
Dynlrb1,4081.019111753294,-0.02316304382336776,0.12212322220083731,-0.1896694453842289,0.8495681652045138,0.9997848138857074
Gnl3l,5005.695186118148,-0.023187066362526005,0.14094540413861453,-0.1645109785894288,0.8693289048292814,0.9997848138857074
Ece1,4521.787715206713,-0.023189944408288574,0.12800917287655023,-0.18115845831339403,0.8562432004969355,0.9997848138857074
Xlr,67.9181727426996,-0.023192424615059257,0.3409637805173293,-0.06802020020974198,0.9457695540819888,0.9997848138857074
Wdr36,5404.024151195961,-0.02319629382581322,0.08675545885430011,-0.26737561108137087,0.7891799756251974,0.9997848138857074
Ppcdc,9095.889002528796,-0.023248756721814215,0.06985786555765261,-0.3328008454914412,0.7392846199757654,0.9997848138857074
Emc10,11595.552053450983,-0.023302395950829807,0.09014000334075621,-0.2585133690614562,0.7960107324816013,0.9997848138857074
Rab14,7854.0956819552075,-0.023308232073438837,0.08916434809329683,-0.26140753083340373,0.7937782501269273,0.9997848138857074
Nsmaf,8763.671640402908,-0.02334140407831672,0.07204087872898997,-0.3240022122179349,0.7459363593938242,0.9997848138857074
Cct5,25235.30608875197,-0.023382309935636905,0.05496869181187934,-0.4253750483213015,0.6705632924075907,0.9997848138857074
Epc2,5698.313955121673,-0.023399462855770183,0.11711517539748441,-0.19979872613735414,0.8416379976360446,0.9997848138857074
9130221H12Rik,854.8979448979248,-0.023402711481823293,0.12026912934553947,-0.19458618856868984,0.8457169163049976,0.9997848138857074
Akip1,833.5811900795394,-0.02344150502297349,0.1324282497165669,-0.17701287356092676,0.8594982776202754,0.9997848138857074
Mospd3,3756.414314530596,-0.023459358080722303,0.1563553981568266,-0.15003868339225643,0.8807340957506784,0.9997848138857074
Gopc,3130.8305827110785,-0.023467607314044455,0.07594736006309559,-0.308998328507377,0.7573227983059294,0.9997848138857074
Rac3,110.73214959636569,-0.0234797457199965,0.22976636035325917,-0.10218965771968126,0.9186061367240073,0.9997848138857074
Elp5,2495.4669553790086,-0.023498351175643375,0.09046683428864168,-0.25974547866536374,0.7950601093823491,0.9997848138857074
Dctn3,3093.2645664130823,-0.023617707354324204,0.08240932395844058,-0.28659023299638675,0.7744260938117091,0.9997848138857074
Pfkm,2575.5066865567296,-0.02362823236774951,0.07408873191702989,-0.3189180291843863,0.7497886723339082,0.9997848138857074
Shc1,9155.513081821056,-0.023629185030762823,0.06373058264725613,-0.37076681318839566,0.7108112215699933,0.9997848138857074
Vhl,2369.931676315723,-0.023646033610984253,0.11911949195647274,-0.19850683731613555,0.8426485357906639,0.9997848138857074
Cep72,836.8443758787228,-0.023658916723624173,0.10398482683325302,-0.2275227785065499,0.8200172589538558,0.9997848138857074
Hddc2,1722.2647471803964,-0.0236862369512179,0.09120086200875722,-0.2597150556421661,0.7950835783355028,0.9997848138857074
Emc8,2125.5216865889884,-0.023696766700695263,0.08143077798043663,-0.2910050387384031,0.7710474658476626,0.9997848138857074
Ppp1r12c,19831.17729382188,-0.023723274537134485,0.07011887274407304,-0.3383293770811475,0.735114987943583,0.9997848138857074
Rab11b,10702.980267831706,-0.023754713090409666,0.12078967696659125,-0.19666178175954466,0.8440922197046452,0.9997848138857074
Ndufa9,5410.542178421399,-0.02376941515639754,0.10118386619427926,-0.2349130948481332,0.8142761857225234,0.9997848138857074
Tmem8,3567.588073061263,-0.02380726115626664,0.1067500248514267,-0.22301878795252064,0.8235208840551435,0.9997848138857074
Mterf4,725.2222290233058,-0.023847928791988285,0.1378978421725863,-0.17293910054184433,0.8626992968896282,0.9997848138857074
Aldh3a2,4123.40619012703,-0.02387172919853743,0.07177425735578684,-0.33259458304395484,0.7394403329083152,0.9997848138857074
Cyp2r1,66.41034874172168,-0.023874071557783563,0.34274910978446776,-0.0696546566460709,0.9444685328293364,0.9997848138857074
Gemin6,603.6692678598884,-0.023874973178600132,0.22066878163420742,-0.10819370552458384,0.9138420379107968,0.9997848138857074
Pigu,1816.019718149946,-0.023900115293573818,0.11228383910367468,-0.21285445425059077,0.8314404884809887,0.9997848138857074
Trim25,11967.864004206695,-0.023912370906555964,0.16265029183531424,-0.14701707962975918,0.8831185392110233,0.9997848138857074
Psmd3,12598.044114251024,-0.023929924976649395,0.07763369597560488,-0.3082414752502442,0.7578985951461793,0.9997848138857074
Rtn4,5787.18480464027,-0.02393850563962772,0.07389598493002704,-0.3239486646303635,0.745976899807729,0.9997848138857074
Klhdc4,3661.839253925573,-0.024016719913852524,0.0709313429386916,-0.33859107862388843,0.7349178042623251,0.9997848138857074
Ftsj2,576.8231877184071,-0.024029705651540115,0.18253285276184417,-0.1316459217502745,0.8952643612886304,0.9997848138857074
Chd3,107237.3819642505,-0.0240356256852753,0.09539231437164912,-0.2519660608257426,0.8010672971343356,0.9997848138857074
Phactr4,2220.7277335546655,-0.024040524139785004,0.104615468709082,-0.2297989430859183,0.8182480060441254,0.9997848138857074
Vta1,3073.0776750428713,-0.024040570376968155,0.09925482913035023,-0.2422105865035136,0.8086169924025266,0.9997848138857074
Spag7,2495.893475590183,-0.02406613687773708,0.13586276105168493,-0.17713563813546992,0.8594018493427545,0.9997848138857074
Man2b1,19234.441999447583,-0.024094979464492055,0.10124766038852497,-0.23798060490514694,0.8118961371479335,0.9997848138857074
Smim5,51.46989669872531,-0.02410101250256688,0.29601807619269555,-0.081417367522104,0.9351100376772015,0.9997848138857074
Cyb5r1,1857.8494738393636,-0.0241180174388034,0.09068048828821304,-0.26596700011305896,0.7902646240129898,0.9997848138857074
Tcof1,27200.68416487184,-0.024124470843640704,0.119449820157008,-0.20196322448983903,0.8399454743168844,0.9997848138857074
Usp4,12928.990794615305,-0.024207399592356325,0.051967723378327224,-0.46581604924513303,0.641347176189037,0.9991728455846656
Pcmtd1,4097.462194316245,-0.02421210190011039,0.13133797195927657,-0.18434959470531292,0.8537392096216174,0.9997848138857074
Cep170b,1444.1219904200575,-0.024220867064697157,0.20423613264008864,-0.11859246819650632,0.9055982327487124,0.9997848138857074
Jrkl,1212.5454963456073,-0.02424836823809472,0.2702873924807854,-0.08971327894925223,0.9285150634199331,0.9997848138857074
Icmt,3940.5753154616855,-0.024271727252917756,0.09044251114650391,-0.2683663572056401,0.7884173330327665,0.9997848138857074
Lmnb1,4461.4025731436,-0.024276812442370274,0.1227713792914948,-0.1977399991958231,0.8432484927407714,0.9997848138857074
Kars,11154.877496648678,-0.024341547577342484,0.05851058361933705,-0.4160195655491273,0.677395686226326,0.9997848138857074
Rsf1,8218.095675244296,-0.024353884536422017,0.07710331320505193,-0.31586041538389187,0.7521084588113159,0.9997848138857074
3830406C13Rik,1243.1698230210327,-0.0243965546394784,0.18764964965863293,-0.1300111920478399,0.8965575718754101,0.9997848138857074
Ovca2,1345.453607684239,-0.024426450577470244,0.10977574771548673,-0.2225122678351318,0.8239151242827853,0.9997848138857074
Nipsnap3b,2071.1764342479237,-0.02445810143684478,0.08194619082938163,-0.29846538550850343,0.765347991196064,0.9997848138857074
Tbc1d8b,977.1090486947269,-0.024462685063660356,0.1330035820002096,-0.18392500935517517,0.8540722848624939,0.9997848138857074
Qk,3435.822992812192,-0.024538267008486457,0.09860438737851579,-0.24885573209121653,0.8034723788587703,0.9997848138857074
Wdr3,6058.458881520114,-0.024539710362013974,0.10018062324429543,-0.24495465856878001,0.8064915391443571,0.9997848138857074
Arpc3,15562.008817084643,-0.02456598828282074,0.09943700680844908,-0.24705076179679805,0.8048689391071466,0.9997848138857074
Snrpb2,3324.7780123497337,-0.024595806303876377,0.22370444076127471,-0.10994777850710478,0.9124507904345676,0.9997848138857074
Ostm1,3525.445988463084,-0.024661279600859544,0.09326272278028139,-0.26442804655145347,0.7914501023729578,0.9997848138857074
Wisp3,18.250026938098348,-0.02468965849179528,0.46338123106987467,-0.053281524663376476,0.9575076004722853,0.9997848138857074
BC049352,62.41159966803728,-0.024748324670958236,0.33780308139243004,-0.07326257821256461,0.941597169903984,0.9997848138857074
Sp3os,286.9093577522008,-0.024770444457977624,0.10566151099836564,-0.23443204837720683,0.8146495807480449,0.9997848138857074
Shprh,3465.4857656838735,-0.024772727554265784,0.12342954451430141,-0.2007033863063105,0.8409305117069399,0.9997848138857074
