ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
10606554,0.5566143105397932,0.3632219939133559,0.9737606651654169,-4.617716169336992,2.875233333333334,Nap1l3,nucleosome assembly protein 1-like 3
10449071,0.9640359317130861,0.9340186023250211,0.08587169347460431,-4.737579477876378,2.8782999999999674,Rhot2///Wdr90,ras homolog family member T2///WD repeat domain 90
10542255,0.7089105379973534,0.5491055703996834,0.629952429251531,-4.684645168826792,2.8883333333333354,Tas2r113,"taste receptor, type 2, member 113"
10525835,0.9177228725267231,0.8578105415099115,0.18601258882135135,-4.733708899655845,2.889499999999998,Dnah10,"dynein, axonemal, heavy chain 10"
10444788,0.8765073784163127,0.7952652481549791,0.2697687901864577,-4.728326795991883,2.8898333333333284,H2-Q1///H2-Bl,"histocompatibility 2, Q region locus 1///histocompatibility 2, blastocyst"
10436471,0.9643792179251657,0.9349057599001189,0.08471391040307505,-4.737607652875689,2.89020000000005,Cggbp1,CGG triplet repeat binding protein 1
10449979,0.8272125111677705,0.7177420400926153,0.37673513555756694,-4.71870795935415,2.890533333333323,Morc2b,microrchidia 2B
10346310,0.9621236350333155,0.9304672117636212,0.09050776541159035,-4.737462840868627,2.9002666666666244,Mob4,"MOB family member 4, phocein"
10560880,0.5636760752652837,0.3717430371984674,0.9555050123648562,-4.6217398542491415,2.914566666666669,Gm4763,predicted gene 4763
10489506,0.7536060108674563,0.6090009686067761,0.5358068288810344,-4.69904920341189,2.917266666666663,Eppin,epididymal peptidase inhibitor
10549733,0.8411878490541759,0.7394092838985493,0.3464064525056041,-4.721740449655819,2.917999999999985,Ssc5d,"scavenger receptor cysteine rich family, 5 domains"
10590071,0.7109587881397582,0.5516719772980034,0.6257980723474583,-4.6853211586575885,2.919233333333345,Mir26a-1,microRNA 26a-1
10358577,0.6639878422485375,0.48945191597575965,0.7301527840993087,-4.667283762326141,2.9209333333333305,Hmcn1,hemicentin 1
10495657,0.8438366292023526,0.7433010233222994,0.3409976693699631,-4.72225618956342,2.9256666666666575,,
10512598,0.8458114681944322,0.7464335254026668,0.3366522397502692,-4.7226649985806315,2.926633333333328,Spag8,sperm associated antigen 8
10380244,0.871166678755279,0.7852530920025296,0.28336041606200735,-4.727272977449224,2.9358999999999895,Ccdc182,coiled-coil domain containing 182
10566477,0.8244678754563806,0.7137291554691056,0.3823941958434386,-4.718115913423634,2.9385666666666665,Hpx,hemopexin
10501319,0.9085210124447708,0.8449909707507182,0.20303748180115222,-4.732771332922129,2.9421666666666795,Celsr2,"cadherin, EGF LAG seven-pass G-type receptor 2"
10408937,0.9132468304403548,0.8520416303395448,0.19366599218695724,-4.73329738267609,2.945599999999999,Atxn1,ataxin 1
10377984,0.8990979348942306,0.8304008562672351,0.22249593992865793,-4.731601473061078,2.9470666666666716,Zfp3,zinc finger protein 3
10577429,0.8319733266866775,0.7243376755297196,0.3674630525264452,-4.719660250842906,2.9487000000000094,Defa30///Gm7861///Gm7849///Gm14851///Defa23///AY761184///Defa4///Defa29,"defensin, alpha, 30///predicted gene 7861///predicted gene 7849///predicted gene 14851///defensin, alpha, 23///cDNA sequence AY761184///defensin, alpha, 4///defensin, alpha, 29"
10465753,0.6564125104583326,0.4798116805641379,0.7470767677885503,-4.664159935949291,2.9488000000000003,Slc22a29,solute carrier family 22. member 29
10428308,0.5190310498930386,0.32368110815494766,1.063117479580872,-4.59742493691031,2.951899999999995,G930009F23Rik,RIKEN cDNA G930009F23 gene
10449873,0.9312335856789429,0.8791219885139911,0.15784278015513462,-4.735082849967933,2.9519333333333293,Wiz,widely-interspaced zinc finger motifs
10421934,0.7468061326360083,0.6001538088610053,0.5493692067872024,-4.697095115776946,2.9542333333333204,Klhl1,kelch-like 1
10514702,0.6900001347910233,0.522624694947161,0.6735333585086084,-4.6773391481946325,2.95656666666666,C130073F10Rik,RIKEN cDNA C130073F10 gene
10529468,0.8963839621827036,0.8262471863919856,0.22805278795650896,-4.731248234057834,2.95829999999998,Trmt44,tRNA methyltransferase 44
10592802,0.9643792179251657,0.9350137941766886,0.08457292941593585,-4.7376110576656805,2.961866666666623,C2cd2l,C2 calcium-dependent domain containing 2-like
10490768,0.6943846466625677,0.528185929972807,0.6642688838948304,-4.678924622451683,2.9657666666666724,,
10400553,0.8337138774742766,0.7269179231314147,0.36384544863329654,-4.720025799170643,2.9685666666666606,Gm4971,Smad nuclear interacting protein 1 pseudogene
10550400,0.8221436014198478,0.7102638797768488,0.3872920761220896,-4.717596899485791,2.9739333333333207,Pnmal2,PNMA-like 2
10461806,0.47673358554788214,0.28177199915853174,1.1679603912663539,-4.572522382981304,2.974833333333331,Olfr1471,olfactory receptor 1471
10579649,0.7292098456875223,0.5757428028887479,0.5873839530328835,-4.691398121448502,2.976700000000001,Cib3,calcium and integrin binding family member 3
10401607,0.7711416970698725,0.6332941623436754,0.4991069488986236,-4.704124872241431,2.9774999999999956,Pgf,placental growth factor
10392721,0.8778177990476433,0.7974591178924937,0.26679821203317866,-4.728550478629581,2.978899999999996,Cpsf4l,cleavage and polyadenylation specific factor 4-like
10492522,0.8353913092243674,0.7291992031484988,0.3606514617785574,-4.720345734893093,2.999200000000002,Gm21949///Schip1,"predicted gene, 21949///schwannomin interacting protein 1"
10474860,0.9100671013673629,0.8474411051052239,0.19977859356988248,-4.732957026114175,3.003866666666667,Chst14,carbohydrate (N-acetylgalactosamine 4-0) sulfotransferase 14
10566400,0.6675807678707627,0.4941362019465516,0.7220090962251446,-4.668767911536512,3.0055000000000014,Olfr667,olfactory receptor 667
10385932,0.8383788638340084,0.7350864111251085,0.3524278442845943,-4.721157329411854,3.0061666666666724,Lyrm7,LYR motif containing 7
10435487,0.9476055164686834,0.9050579451289652,0.12374959067437756,-4.736447948698384,3.00679999999997,Wdr5b,WD repeat domain 5B
10601421,0.8747568525563615,0.7922372570038374,0.2738732424434711,-4.728013809351009,3.009133333333324,A630033H20Rik,RIKEN cDNA A630033H20 gene
10495826,0.6584139963229966,0.4822521903892135,0.7427710078001853,-4.664959709200156,3.0093333333333305,1810037I17Rik,RIKEN cDNA 1810037I17 gene
10359929,0.7412465522139908,0.5926847028150743,0.5609059430360237,-4.695400172760493,3.0115333333333183,Ddr2,"discoidin domain receptor family, member 2"
10353792,0.8701844011303083,0.7835570237446934,0.28566865585349266,-4.727089070058761,3.0116999999999834,1700101I19Rik,RIKEN cDNA 1700101I19 gene
10538305,0.5952509524699946,0.40647094622818125,0.8842209891808751,-4.6370105839729066,3.012033333333342,5730596B20Rik,RIKEN cDNA 5730596B20 gene
10373571,0.9380937570065807,0.8896871856435093,0.1439319365612819,-4.735679354154067,3.0121666666666442,Tmem198b,transmembrane protein 198b
10395103,0.5953686824052923,0.40661946646418745,0.8839260397177109,-4.637072236010588,3.016833333333345,Pxdn,peroxidasin
10391798,0.8652728358927951,0.7755236070675453,0.2966253226350304,-4.726196621344848,3.0244,Gfap,glial fibrillary acidic protein
10503118,0.7888175563496729,0.6614520348184564,0.45747533245771144,-4.709498191748183,3.025933333333313,Fam110b,"family with sequence similarity 110, member B"
10358523,0.7212727553251851,0.5649902387231467,0.6044237059134174,-4.688741518473012,3.0288333333333313,Hmcn1,hemicentin 1
10531181,0.7592458724303296,0.617309971633728,0.5231674133440322,-4.700832485336817,3.0312666666666743,Adamts3,"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 3"
10454856,0.8130363741009561,0.6964409162309289,0.4069352750502226,-4.715454190839271,3.0312999999999874,Psd2,pleckstrin and Sec7 domain containing 2
10415388,0.8835213819187275,0.8069840757577043,0.25393157023310303,-4.729491717895764,3.038733333333326,Ltb4r2,leukotriene B4 receptor 2
10567444,0.7302781862108036,0.5770806058960978,0.585276968838524,-4.691722234472393,3.041066666666662,Dnah3,"dynein, axonemal, heavy chain 3"
10466110,0.842343947431853,0.7411491083896026,0.34398702473031684,-4.721972091347019,3.041666666666657,Ms4a10,"membrane-spanning 4-domains, subfamily A, member 10"
10486241,0.7263569015754264,0.5717841945452891,0.5936353457975723,-4.690430791554649,3.045033333333329,Exd1,exonuclease 3'-5' domain containing 1
10413991,0.8170881943231129,0.7028296132615588,0.3978352374708923,-4.716458973368049,3.0534000000000034,,
10417286,0.6992332529273951,0.5356897720143952,0.6518645701774911,-4.681020293847657,3.0540666666666567,LOC100861615///Gm3173///Gm3739///Gm3696///Gm3667///Gm3194///Gm3558///Gm10413///Gm3500///Gm10409///Gm3383///Gm3264///Gm3095///Gm3020///Gm10340///Gm2897///Gm2237///Gm10406///Gm9602///Gm3317///2610042L04Rik///Gm5796///Gm16440///Gm5795///D830030K20Rik///4930555G01Rik///Gm3696///Gm3667///Gm10413///Gm3264///Gm3636///Gm2897///Gm2237///Gm5795,alpha takusan-like///predicted gene 3173///predicted gene 3739///predicted gene 3696///predicted gene 3667///predicted gene 3194///predicted gene 3558///predicted gene 10413///predicted gene 3500///predicted pseudogene 8348///predicted gene 3383///predicted gene 3264///predicted gene 3095///predicted gene 3020///predicted gene 10340///predicted gene 2897///predicted gene 2237///predicted gene 10406///predicted gene 9602///predicted gene 3317///RIKEN cDNA 2610042L04 gene///predicted gene 5796///predicted gene 16440///predicted gene 5795///RIKEN cDNA D830030K20 gene///RIKEN cDNA 4930555G01 gene///predicted gene 3696///predicted gene 3667///predicted gene 10413///predicted gene 3264///predicted gene 3636///predicted gene 2897///predicted gene 2237///predicted gene 5795
10604633,0.9247604331636844,0.8692866811542265,0.17082395135514328,-4.734477258510514,3.0588000000000193,Cxx1b///Cxx1a,CAAX box 1B///CAAX box 1A
10557780,0.7560667979334871,0.6124126349618881,0.5306058222066448,-4.699787450109907,3.079199999999986,,
10368644,0.7356542899523023,0.5849930470377469,0.5728725406270649,-4.693610648115283,3.0798666666666747,Fam26f,"family with sequence similarity 26, member F"
10587488,0.816829330113844,0.7024064131262521,0.3984368937879482,-4.716393186698493,3.080833333333331,Mei4,meiotic double-stranded break formation protein 4
10436087,0.7774218481866508,0.6429124585156437,0.48478220504685077,-4.706020467997047,3.081866666666663,Retnlb,resistin like beta
10520513,0.9200482451823219,0.8618582517613164,0.18065007438874897,-4.733987525056637,3.085933333333287,Slc35f6,"solute carrier family 35, member F6"
10453423,0.7442804508105344,0.5968697973637485,0.5544316988958455,-4.696355032079422,3.0956999999999937,Gm10309,predicted gene 10309
10353786,0.6996593750202798,0.5363031713878367,0.6508553758269737,-4.681189416192559,3.098866666666659,Prss40,"protease, serine 40"
10530145,0.6450658146524115,0.465849230884925,0.7719989845371901,-4.659464668671899,3.1030000000000015,Tlr1,toll-like receptor 1
10491191,0.9411129396830128,0.8950806520065184,0.13684297710520055,-4.735962401820732,3.1094333333332997,Gm15421///Rpl22l1,ribosomal protein L22 like 1 pseudogene///ribosomal protein L22 like 1
10542407,0.7886543843695071,0.6611512421884866,0.45791529889780747,-4.709443585514875,3.1143999999999963,Pde6h,"phosphodiesterase 6H, cGMP-specific, cone, gamma"
10397230,0.7250336194337713,0.569934495122961,0.5965650457035747,-4.689974535622124,3.1248666666666622,Bbof1,basal body orientation factor 1
10473648,0.6055106990925165,0.4174578618011242,0.8626112573542709,-4.641492432233911,3.132633333333338,Olfr1274-ps,"olfactory receptor 1274, pseudogene"
10566430,0.7490200765457634,0.6030450138789321,0.5449250063085689,-4.697740042210973,3.1355999999999966,Olfr685,olfactory receptor 685
10452442,0.6420465667576754,0.46222612554234055,0.7785489203787608,-4.65821226221422,3.136566666666667,AU016765,expressed sequence AU016765
10415903,0.6597681959255567,0.4842741045037622,0.7392148014556178,-4.665617684713181,3.1391333333333407,Prss52,"protease, serine 52"
10575840,0.7639514636949016,0.6242625615178024,0.5126617238142605,-4.702286662534779,3.1513333333333193,Gm10617,predicted gene 10617
10466920,0.8881529159027662,0.8138053363639415,0.24474654548774347,-4.73013609816978,3.15649999999998,,
10602977,0.750107560772045,0.604458653947916,0.542756337119461,-4.698053127245445,3.157366666666661,Scml2,sex comb on midleg-like 2 (Drosophila)
10470125,0.8124678367218023,0.6956279070688476,0.40809601416224195,-4.715324527435807,3.161366666666673,Fcnaos,"ficolin A, opposite strand"
10408146,0.7612555256694633,0.6204101188456974,0.5184751553500687,-4.701485141569495,3.1618666666666577,Vmn1r208,vomeronasal 1 receptor 208
10578623,0.7867079835852953,0.6577681037563663,0.4628706023256221,-4.708825316329862,3.1746333333333254,Wwc2,"WW, C2 and coiled-coil domain containing 2"
10464283,0.584338883749441,0.3949699016664499,0.9073065158865533,-4.632144887939736,3.175299999999986,Gm10007,predicted gene 10007
10348917,0.8803358843216987,0.8018272658283424,0.2608914920776195,-4.728988152631634,3.180033333333327,Fam174a,"family with sequence similarity 174, member A"
10545283,0.8073668907921063,0.6888557628919034,0.4177887848434298,-4.714228576468007,3.180266666666668,Smyd1,SET and MYND domain containing 1
10498981,0.8366414228643229,0.731720613623061,0.3571260764224886,-4.720695803573314,3.1809333333333427,Fgb,fibrinogen beta chain
10553917,0.7034375209272844,0.5419872914230686,0.64153732802969,-4.682741073714686,3.1814666666666653,Apba2,"amyloid beta (A4) precursor protein-binding, family A, member 2"
10369783,0.8250575605260015,0.7146504116473316,0.38109381133039977,-4.718252683097544,3.187133333333321,Zfp365,zinc finger protein 365
10568374,0.9476893109971447,0.905419882344941,0.1232750846800805,-4.736464636308283,3.1941333333333546,9130023H24Rik,RIKEN cDNA 9130023H24 gene
10357986,0.7684594250711462,0.6297654802043612,0.5043906520180338,-4.703413451042981,3.201066666666634,Ptprv,"protein tyrosine phosphatase, receptor type, V"
10389222,0.7156984464544802,0.55763605202924,0.6161886148097314,-4.6868708767167035,3.205633333333317,Ccl6,chemokine (C-C motif) ligand 6
10563706,0.6819746252425373,0.5123155819673695,0.6908739894896485,-4.674325643122096,3.211499999999999,Mrgprx3-ps///Mrgpra9,"MAS-related GPR, member X3, pseudogene///MAS-related GPR, member A9"
10508001,0.7746977502992108,0.6385592692589086,0.49125167861846486,-4.705170379988723,3.217266666666646,9930104L06Rik,RIKEN cDNA 9930104L06 gene
10420437,0.7486624137914527,0.6023400132248233,0.546007601827956,-4.6975833516715735,3.2186999999999983,Zdhhc20,"zinc finger, DHHC domain containing 20"
10599658,0.8683018421475944,0.780468243557831,0.2898767283875351,-4.726750115096323,3.2195999999999927,,
10388682,0.8867305532468808,0.8116439644375627,0.24765431704831653,-4.729934589575872,3.2287666666666155,Taok1,TAO kinase 1
10567739,0.7168749151005765,0.559238278674185,0.6136175968175462,-4.687282191844586,3.233699999999992,4933440M02Rik,RIKEN cDNA 4933440M02 gene
10484839,0.7286832313800649,0.5752367983216826,0.5881816307099139,-4.691275163546372,3.2357999999999976,Olfr1249,olfactory receptor 1249
10432897,0.8190073549101379,0.7061564096905963,0.3931111783859855,-4.716972329785205,3.237866666666662,Krt79,keratin 79
10410959,0.7714720844674252,0.6341226888016694,0.49786858300904135,-4.704290661337823,3.2415666666666993,Atg10,autophagy related 10
10450265,0.9392272049868516,0.8916786414192173,0.141313504991917,-4.735785550618931,3.2420333333332962,Stk19,serine/threonine kinase 19
10577446,0.8703898482051471,0.7838624021030254,0.2852529287260553,-4.727122298477782,3.247799999999991,Defb15,defensin beta 15
10476945,0.8353913092243674,0.729167330579693,0.36069605753317835,-4.720341285965552,3.2491333333333614,Cst7,cystatin F (leukocystatin)
10399314,0.8414508431225902,0.7397832584698787,0.34588620533871606,-4.7217903881462195,3.253699999999995,Mfsd2b,major facilitator superfamily domain containing 2B
10405751,0.7393222001637021,0.5900753504315945,0.5649556070797955,-4.694798138347216,3.25503333333333,Mir713///6720490N10Rik,microRNA 713///RIKEN cDNA 6720490N10 gene
10573317,0.607122480378611,0.4196309968082168,0.8583861471523966,-4.642360279765886,3.2554999999999943,Mir709,microRNA 709
10390246,0.6984159718992037,0.5347196584876039,0.6534621119459515,-4.680752149780226,3.2603999999999935,Calcoco2,calcium binding and coiled-coil domain 2
10435501,0.7484660668577253,0.601940023338481,0.5466221367876062,-4.697494288222638,3.262400000000003,,
10518833,0.773526990106505,0.6369291133928092,0.4936801809465882,-4.704848712374399,3.263466666666659,Camta1,calmodulin binding transcription activator 1
10390299,0.9178723615688581,0.8582449097840903,0.18543683709340927,-4.733739198349068,3.2635999999999683,Pnpo,pyridoxine 5'-phosphate oxidase
10548300,0.5124579417339189,0.3173200769134835,1.0782910040545004,-4.593888568347548,3.267100000000003,Klrb1,killer cell lectin-like receptor subfamily B member 1
10513190,0.8760205292112234,0.7942253373536471,0.2711778081570599,-4.728219863658637,3.271966666666657,D630039A03Rik,RIKEN cDNA D630039A03 gene
10418846,0.814887153698894,0.6992033903658273,0.4029958368866405,-4.715891728150259,3.27943333333333,3425401B19Rik,RIKEN cDNA 3425401B19 gene
10488630,0.7583510798123729,0.6158521589086998,0.5253782880936393,-4.700523206553517,3.3020000000000067,Defb23,defensin beta 23
10536126,0.6644056876876039,0.49022648958299797,0.7288026343556891,-4.66753068141492,3.3027666666666704,Gm7978///BC080696///BC061212///A430089I19Rik,predicted gene 7978///cDNA sequence BC080696///cDNA sequence BC061212///RIKEN cDNA A430089I19 gene
10458906,0.8785575009272009,0.7990283410647594,0.2646750658007331,-4.728708886949628,3.309299999999979,Ppic,peptidylprolyl isomerase C
10450384,0.8192849579309364,0.7065821350515362,0.3925073584855318,-4.717037538287223,3.309600000000003,Msh5,mutS homolog 5
10417446,0.7109116196813512,0.5514828000681953,0.6261039017816079,-4.685271518042015,3.3099666666666607,LOC100861615///Gm3696///Gm3558///Gm3500///Gm10409///Gm3383///Gm3264///Gm3002///Gm2897///Gm10406///Gm3373///Gm9602///Gm3317///2610042L04Rik///Gm5796///Gm5795///Gm5458///4930555G01Rik,alpha takusan-like///predicted gene 3696///predicted gene 3558///predicted gene 3500///predicted pseudogene 8348///predicted gene 3383///predicted gene 3264///alpha-takusan pseudogene///predicted gene 2897///predicted gene 10406///predicted gene 3373///predicted gene 9602///predicted gene 3317///RIKEN cDNA 2610042L04 gene///predicted gene 5796///predicted gene 5795///predicted gene 5458///RIKEN cDNA 4930555G01 gene
10397891,0.8371874088321536,0.732950488456334,0.3554083028362409,-4.720865211205475,3.314933333333336,Tmem251,transmembrane protein 251
10600763,0.8141499330287199,0.6979611171543513,0.4047665160403635,-4.715695549557293,3.3162333333333507,,
10592182,0.6694232921144657,0.4966281698059689,0.7176974986401754,-4.669548618934222,3.317866666666662,9230110F15Rik,RIKEN cDNA 9230110F15 gene
10489368,0.9234196547856023,0.8672482320805637,0.17351843800738584,-4.734345648137573,3.3211333333333357,Fitm2,fat storage-inducing transmembrane protein 2
10474223,0.5840694458419621,0.3944660535187046,0.908329192166281,-4.631927526614942,3.3231333333333293,Cd59b,CD59b antigen
10607712,0.6463324110378763,0.4673085512595896,0.7693706361177188,-4.659965097721891,3.3247999999999998,Grpr,gastrin releasing peptide receptor
10484461,0.6148786851307413,0.42905767277360907,0.8402389330940504,-4.6460556688228625,3.338800000000001,Mir130a,microRNA 130a
10534489,0.734088902779949,0.5826289421790944,0.5765686046525916,-4.693051510705389,3.3456666666666663,Ccl26,chemokine (C-C motif) ligand 26
10350173,0.790363414013795,0.6642071801261906,0.45344997129222253,-4.709995611683338,3.349266666666651,Tnnt2,"troponin T2, cardiac"
10541564,0.702608782986535,0.5401574913900934,0.6445303385789345,-4.682244620147958,3.3541999999999916,Clec4a3,"C-type lectin domain family 4, member a3"
10579486,0.9313833342326099,0.8795899512587995,0.1572259131779108,-4.73511045275737,3.358799999999995,Ushbp1,Usher syndrome 1C binding protein 1
10400894,0.8282159770321664,0.719380116155016,0.37442898143470177,-4.718946875821235,3.3647000000000133,Gpr135,G protein-coupled receptor 135
10473570,0.9011589613420603,0.8335981540335732,0.21822386878887168,-4.731867264306335,3.3680333333333294,Olfr1148,olfactory receptor 1148
10502329,0.9577977111879081,0.9231437563336194,0.10007514408247382,-4.737202843428126,3.3712000000001012,Cisd2,CDGSH iron sulfur domain 2
10526947,0.8790158000920385,0.799907620910271,0.26348599919056226,-4.728797070090938,3.3717666666666446,C130050O18Rik,RIKEN cDNA C130050O18 gene
10358713,0.9015345372676805,0.8343227898058656,0.21725627898313818,-4.731926765547862,3.379666666666658,1700025G04Rik,RIKEN cDNA 1700025G04 gene
10513412,0.5838882459182242,0.3942335091110649,0.9088015226387143,-4.631827085450627,3.3837333333333284,Mup4,major urinary protein 4
10484807,0.6421590192181854,0.46241015002365604,0.7782153896861398,-4.658276219036384,3.3935999999999957,Olfr1230,olfactory receptor 1230
10584514,0.42336976811076704,0.2312099709014617,1.313465544565422,-4.536467233294248,3.3945000000000025,Olfr972,olfactory receptor 972
10530726,0.6970843463287176,0.532607533457248,0.6569465088970582,-4.680165495390397,3.3958666666666595,Gm7978///BC080696///BC061212///A430089I19Rik,predicted gene 7978///cDNA sequence BC080696///cDNA sequence BC061212///RIKEN cDNA A430089I19 gene
10604587,0.7179307027023012,0.5608455521591807,0.611042898877773,-4.687692687116698,3.395900000000001,Mir363,microRNA 363
10515574,0.9247115758114288,0.8692036503875504,0.17093367627004596,-4.734471938700029,3.3996000000000777,St3gal3,"ST3 beta-galactoside alpha-2,3-sialyltransferase 3"
10505734,0.7380060440077416,0.5885510843693871,0.5673259356793404,-4.694444063342651,3.404900000000012,Adamtsl1,ADAMTS-like 1
10584458,0.5133787937226263,0.31830226789992866,1.0759322223156447,-4.594439919968293,3.404933333333334,Olfr920,olfactory receptor 920
10425066,0.7554183497957173,0.6114093384852505,0.5321336792819586,-4.69957122418586,3.406866666666666,Csf2rb,"colony stimulating factor 2 receptor, beta, low-affinity (granulocyte-macrophage)"
10461217,0.9222238845513687,0.8651803020111266,0.17625336275872577,-4.734209988748274,3.407300000000049,Zbtb3,zinc finger and BTB domain containing 3
10457665,0.6656888172395646,0.4918437408569062,0.7259881669178554,-4.668044300983242,3.4132999999999996,4921533I20Rik,PRP18 pre-mRNA processing factor 18 homolog pseudogene
10398124,0.9316953494779014,0.8801421881373177,0.156498044130552,-4.735142885259864,3.4138000000000375,Gskip,GSK3B interacting protein
10349333,0.8706129192511242,0.7841874171956198,0.2848105304184296,-4.727157607714437,3.430199999999985,3110009E18Rik,RIKEN cDNA 3110009E18 gene
10446214,0.8403199782869957,0.7378681566693046,0.34855147677900844,-4.721533804225243,3.4308333333333323,Alkbh7,alkB homolog 7
10436764,0.5011116090883063,0.30578607045175515,1.106442030718664,-4.587264115467566,3.4322,Krtap6-3,keratin associated protein 6-3
10494039,0.9288976946696248,0.8754120919149938,0.16273560344567145,-4.734860133311516,3.434266666666616,Lingo4,leucine rich repeat and Ig domain containing 4
10559644,0.7475398259808891,0.6009233959433886,0.5481850803057888,-4.6972673885462175,3.4361999999999853,Tmem150b,transmembrane protein 150B
10512945,0.6986604715964203,0.5350547211656078,0.6529101417836644,-4.680844855758433,3.4374666666666656,Olfr272,olfactory receptor 272
10568252,0.7754053371972639,0.639740857528724,0.4894934267769159,-4.705402397514073,3.4399333333333573,Zfp689,zinc finger protein 689
10434446,0.6933771152660156,0.5270204675503953,0.6662053287305819,-4.678594654605656,3.4467666666666688,Ece2,endothelin converting enzyme 2
10402608,0.8292347913513475,0.7208639657582434,0.37234188245365485,-4.719161922256576,3.4476999999999975,1700001K19Rik,RIKEN cDNA 1700001K19 gene
10357488,0.579027551695643,0.388813901728006,0.9198688272388063,-4.629464414237197,3.461266666666667,Cd55,"CD55 molecule, decay accelerating factor for complement"
10604589,0.5046026181717188,0.30971081494800223,1.0967676885734594,-4.589549745539822,3.46223333333333,Mir92-2,microRNA 92-2
10435543,0.8925530508572254,0.8201016094847766,0.2362892138870715,-4.730709062223524,3.4639000000000095,Golgb1,"golgi autoantigen, golgin subfamily b, macrogolgin 1"
10507190,0.9412484638982331,0.895285082927037,0.13657443820154724,-4.735972845803038,3.470266666666646,Efcab14,EF-hand calcium binding domain 14
10549879,0.5980576522979849,0.4093323690894268,0.8785522794427745,-4.638193185428366,3.4764333333333326,Usp29,ubiquitin specific peptidase 29
10493548,0.8745936004596182,0.7914608256331219,0.27492653752072965,-4.727932756646529,3.476700000000008,Pmvk,phosphomevalonate kinase
10372069,0.6644056876876039,0.49033793347409516,0.7286084941310979,-4.667566158257651,3.477899999999998,Socs2,suppressor of cytokine signaling 2
10569057,0.8566741593171158,0.7630044263848014,0.3137813127329832,-4.724734863491295,3.4831333333333276,Rnh1,ribonuclease/angiogenin inhibitor 1
10413997,0.7795802748767519,0.6469183719094015,0.47884863341596784,-4.706791377226664,3.484566666666666,,
10407456,0.5573109189656223,0.36390929398196964,0.9722760699652312,-4.618045018306776,3.492999999999995,Akr1c20,"aldo-keto reductase family 1, member C20"
10558220,0.7087496002277317,0.5489166006603081,0.6302587880537663,-4.684595175543954,3.500633333333326,Pstk,phosphoseryl-tRNA kinase
10429428,0.9107706084862963,0.8484981938782934,0.19837332327925872,-4.733036190801678,3.508499999999998,Mroh5,maestro heat-like repeat family member 5
10593887,0.943863597925551,0.8994389128935845,0.13112040385629486,-4.736180564363839,3.51430000000002,Neil1,nei endonuclease VIII-like 1 (E. coli)
10368930,0.9194348001475877,0.8605912680781148,0.18232796318243066,-4.7339012065600565,3.5195666666666483,1700021F05Rik,RIKEN cDNA 1700021F05 gene
10550189,0.6908572546212725,0.5238395610536147,0.6715042262984819,-4.677687875160425,3.521166666666673,,
10391075,0.8259237374626132,0.7155663806794296,0.37980160618995684,-4.718388164473982,3.5225666666666626,Krt42,keratin 42
10433589,0.9320562890952884,0.8807075496310467,0.15575297437832408,-4.735175930260117,3.5276999999999816,Snx29,sorting nexin 29
10593449,0.6540951964499543,0.4773304445002535,0.7514694772252465,-4.6633405153004,3.542400000000004,Layn,layilin
10511819,0.725149714717762,0.570063927885017,0.5963598585960926,-4.690006550871341,3.5432666666666677,Klhl32,kelch-like 32
10603362,0.7768410868373826,0.6419231802181379,0.48625043447967015,-4.7058284153540315,3.554399999999987,Ccdc120,coiled-coil domain containing 120
10367055,0.8091275224441421,0.6912461260127883,0.41436256855066556,-4.714618663611731,3.5631666666666604,Rdh19,retinol dehydrogenase 19
10527732,0.6468047200221725,0.46775385077279574,0.7685697331126097,-4.660117342966021,3.5671000000000106,Fry,FRY microtubule binding protein
10427679,0.530009917209114,0.3344196271612759,1.0380347756650925,-4.603215506227452,3.5686666666666724,Spef2,sperm flagellar 2
10579070,0.7858028423627688,0.6553927406047874,0.4663573643009122,-4.708386711931951,3.5711999999999833,Zfp868,zinc finger protein 868
10562050,0.8281334920021766,0.7192752414685464,0.3745765614331952,-4.71893162744441,3.5712000000000046,Upk1a,uroplakin 1A
10494281,0.7104745186162738,0.5510011835252122,0.6268827837933746,-4.6851450053460315,3.5717000000000034,Hormad1,HORMA domain containing 1
10499652,0.8381338120666065,0.7345861831703269,0.35312554360780823,-4.721089153793657,3.5803666666666345,4632404H12Rik,RIKEN cDNA 4632404H12 gene
10472097,0.8117697311451245,0.6948347606447234,0.4092289880336663,-4.715197639083447,3.5842666666666574,Fmnl2,formin-like 2
10427683,0.5104625716308704,0.3155929421269742,1.0824531212996809,-4.592914272239903,3.6031666666666666,Spef2,sperm flagellar 2
